source_id,ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,l,b,ecl_lon,ecl_lat,teff_gspphot,radius_gspphot,Computed_Distance_Parsec,x_Coord,y_Coord,z_Coord,base64_Cube,flat_x,flat_y,base64_2D,quadrant,abs_g_mag,B_V,mass,gravitational_force,StarClass,Sub_Class,Sys_Icons,Remaining_Mass_Earth,planet_types,age_gyr,game_x,game_y,game_z,estimate_lum,Clothing,Electronics,Equipment,Food,Heavy Metals,Luxury Goods,Industrial,Medical,Metal,Plastic,binary_candidate,counter,Name_two,2D_sector,3D_sector,simbad_names,grid_x,grid_y,class_combo,rarity_score
4611779756091083008,0.3980242199729755,-89.28661553148918,1.4919122615226004,14.183529,14.626376,13.570565,1.0558109,0.44284725,0.6129637,8.2865095,303.10597686099044,-27.824720661451884,271.79324972250976,-66.5554320478722,5750.4326,1.0002,670.2807033567982,8.345186247952157,0.0579735489718404,-670.2287488597,EhQEhMETE,8.345186247952157,-6.644313939625159,AAAAAAABJRMAAAAAAAEk4w,4,5.05224531657702,0.6413854944943425,9.945000000000001e+29,111290.109804074,G,dwarf,star/g2,233.46482798622725,"Rocky, Gas Giant",9.42495673828125,0.0083451862479521,-0.0066443139396251,-0.6702287488597,0.6238811634349734,252.65122503928507,602.3714978510285,361.9299518213424,101.5983620154814,801.332006057775,902.9909230616375,653.7378507542629,500.1821490500048,200.547396369934,303.4945199172886,False,27,S40000-0027,S400,S4800,S40000-0027,75027,74979,G/dwarf,0.5
4611779820514035840,0.3881278671975515,-89.27405473876978,0.1091666812100201,18.916483,19.800615,18.14839,1.6522255,0.8841324,0.7680931,,303.10919980145883,-27.836954452828703,271.8248056018184,-66.55503011742107,4007.1416,0.4188,9160.304123161455,116.05652171008911,0.7861915773606225,-9159.56887055718,EhkEhMCwE,116.05652171008911,-90.80949712821116,AAAAAAABJnIAAAAAAAEj0A,4,4.106933462742656,0.999895874133358,1.4917500000000002e+30,893.802321480763,K,dwarf,star/k2,350.1972419793291,Rocky,9.59928583984375,0.1160565217100891,-0.0908094971282111,-9.159568870557178,1.490138429259679,252.113216524455,600.5877176417198,361.76965542054927,104.19280236137448,804.1900690803382,903.4570230421274,653.6807806387217,500.5769116920879,201.21062451818173,301.28095922483715,False,28,S40000-0028,S400,S4000,S40000-0028,75378,74704,K/dwarf,1.0
4611779824810558080,0.2067671525246654,-89.26968946055074,0.1663500206016742,17.834028,18.293827,17.28031,1.0135174,0.4597988,0.55371857,,303.11282359171133,-27.8407093407528,271.83563386666754,-66.55262081696362,5806.741,1.1023,6011.420956745798,76.6209423292956,0.2765083742361148,-6010.932629296577,EhcEhMDSE,76.6209423292956,-59.83281791872965,AAAAAAABJfEAAAAAAAEkNQ,4,3.939142538969509,0.6154897148909924,1.4917500000000002e+30,2075.4247015633096,G,dwarf,star/g2,350.1972419793291,Rocky,9.41932587890625,0.0766209423292956,-0.0598328179187296,-6.010932629296577,1.7391738004161994,252.7891876980684,604.3304712299348,364.9467800772332,102.23264575254724,803.8158069451006,900.1475869676743,652.8995754316765,503.3384182964277,203.4913222848584,304.3267043394304,False,29,S40000-0029,S400,S4400,S40000-0029,75249,74805,G/dwarf,1.0
4611967493404334464,0.7710456991915823,-89.25842968599238,0.6099870337095842,18.018877,18.650612,17.24652,1.4040928,0.63173485,0.77235794,,303.1075654980845,-27.853266947652106,271.8643129252407,-66.55962944725951,4422.417,0.4352,1639.3791092879223,21.215713825835213,0.2855231676482985,-1639.2417991050138,EhQEhMEQA,21.215713825835213,-16.106894823401838,AAAAAAABJT0AAAAAAAEkxA,4,6.945480046700418,0.8522533336823372,9.945000000000001e+29,18604.20906469087,K,dwarf,star/k2,233.46482798622725,Rocky,9.55775830078125,0.0212157138258352,-0.0161068948234018,-1.639241799105014,0.1090957874392847,254.7037749017915,601.9156990214424,365.20356333647146,104.22322812033453,803.9385984301911,901.8589433001292,651.6297497014399,504.7281024807023,203.48381731484227,300.7821872070584,False,30,S40000-0030,S400,S4800,S40000-0030,75069,74948,K/dwarf,1.0
4611967497701779328,0.8462429296132825,-89.25705193517881,0.5755655723165984,16.017168,16.40656,15.442341,0.96422005,0.38939285,0.5748272,,303.1068157997525,-27.854818654901266,271.8678146473814,-66.56058174545964,5556.664,1.0324,1737.421499995373,22.52586479930768,0.3327250317653615,-1737.2754368134229,EhUEhMEDs,22.52586479930768,-17.040029336368868,AAAAAAABJUEAAAAAAAEkwQ,4,4.817642087766281,0.585226595244557,1.4917500000000002e+30,24845.679602710014,G,dwarf,star/g2,350.1972419793291,"Rocky, Gas Giant",9.44433359375,0.0225258647993076,-0.0170400293363688,-1.737275436813423,0.7743604524238614,254.196307968828,600.2023163664783,364.51196178370526,101.02476789046936,804.4096005929632,902.0597423225364,654.5558728498597,501.8026867983493,201.40984903800396,304.49193962609843,False,31,S40000-0031,S400,S4800,S40000-0031,75073,74945,G/dwarf,1.0
4611967772579686144,0.1895799462448101,-89.24389149716927,1.553482146463873,14.506683,14.941158,13.901936,1.0392227,0.43447495,0.6047478,152.84476,303.1195073074685,-27.865822360149583,271.9004293932207,-66.55171559510366,5675.6104,0.8091,643.7151545489329,8.49454732582331,0.0281068119859839,-643.6591039297845,EhQEhMETM,8.49454732582331,-6.408484227311861,AAAAAAABJRMAAAAAAAEk5A,4,5.463214681861807,0.6312362146772967,9.945000000000001e+29,120665.33896910008,G,dwarf,star/g2,233.46482798622725,"Rocky, Gas Giant",9.43243896484375,0.0084945473258233,-0.0064084842273118,-0.6436591039297844,0.4272815370636577,252.08768329349505,603.6433788957778,362.0344630968871,104.51055499697664,800.4859979917553,904.764274781505,654.8798374622445,500.7250673565868,200.2909840242546,302.4832446062364,False,32,S40000-0032,S400,S4800,S40000-0032,75027,74980,G/dwarf,0.5
4611968597213406592,0.6102884127157955,-89.21478103555707,0.2759985963888495,16.875765,17.272282,16.319366,0.9529152,0.3965168,0.5563984,,303.1204125223891,-27.89546670451817,271.9739132681029,-66.55667284267437,5542.89,0.6885,3623.2068317880794,49.650433242757465,0.52887368570501,-3622.8665861010168,EhYEhMDxs,49.650433242757465,-35.69979217530516,AAAAAAABJZkAAAAAAAEkhA,4,4.080299213973365,0.5782746729419115,1.4917500000000002e+30,5713.141890646129,G,dwarf,star/g2,350.1972419793291,"Rocky, Gas Giant",9.445710986328123,0.0496504332427574,-0.0356997921753051,-3.6228665861010168,1.5271451400328366,250.26363414405137,600.0229683575511,364.62351038783487,102.27693626263157,802.0170074200158,900.5145366941755,653.546900633102,501.2353393718234,204.51290411613851,303.19054441126934,False,33,S40000-0033,S400,S4400,S40000-0033,75161,74884,G/dwarf,1.0
4611968597213406720,0.2682540816720853,-89.21923047696197,0.4389453496870641,16.787056,17.235235,16.197323,1.0379124,0.44817924,0.5897331,,303.1244850924811,-27.89011059045117,271.9624534371134,-66.55210624818392,4917.181,0.9508,2278.1879354979537,31.04356338668224,0.1453444478304237,-2277.976414604786,EhUEhMEB8,31.04356338668224,-22.634419698217435,AAAAAAABJV0AAAAAAAEkrw,4,4.999108230963845,0.6304340846582465,1.4917500000000002e+30,14450.476500892426,K,dwarf,star/k2,350.1972419793291,Rocky,9.508281884765625,0.0310435633866822,-0.0226344196982174,-2.277976414604786,0.6551740801245394,253.52575505320723,601.9973897043858,361.3497023023696,100.23182612976264,800.8948170109629,901.6791686789963,651.0001164954932,502.8595389717418,202.78817655629453,301.5561077446014,True,34,S40000-0034,S400,S4800,S40000-0034,75101,74927,K/dwarf,1.0
4611968665932883072,0.5480442338716254,-89.20559800635552,0.8246690543123955,14.921126,15.323809,14.335829,0.9879799,0.4026823,0.5852976,,303.1235864525135,-27.90425283301625,271.99694270109137,-66.55561593788602,5815.0674,1.4882,1212.607645176882,16.811412817511656,0.1608090322247097,-1212.4910934439713,EhQEhMERY,16.811412817511656,-11.964101902215003,AAAAAAABJS4AAAAAAAEk0Q,4,4.502524855553052,0.5998231333962423,1.4917500000000002e+30,51005.92868553754,G,dwarf,star/g2,350.1972419793291,"Rocky, Gas Giant",9.41849326171875,0.0168114128175116,-0.011964101902215,-1.2124910934439712,1.0351184696372588,252.37996280703615,601.8852647718035,362.3895722608533,104.43302434626185,801.3081351086294,900.0245854214254,652.5360839048616,504.88166136385627,204.63940655130375,301.2594178323464,True,35,S40000-0035,S400,S4800,S40000-0035,75054,74961,G/dwarf,1.0
4611968867793645952,0.4094501843113302,-89.1964941435275,0.7502368093602889,14.946516,15.337976,14.37659,0.9613867,0.39146042,0.56992626,,303.1279462981582,-27.912724610641472,272.0197017587943,-66.55346726017927,5516.153,1.3537,1332.912471800309,18.691438269195743,0.1335760363602201,-1332.7814035968845,EhQEhMERA,18.691438269195743,-13.194237999608626,AAAAAAABJTQAAAAAAAEkzQ,4,4.322507879048569,0.5834846362523473,1.4917500000000002e+30,42214.145258933,G,dwarf,star/g2,350.1972419793291,"Rocky, Gas Giant",9.448384716796877,0.0186914382691957,-0.0131942379996086,-1.3327814035968844,1.2217907937534065,250.99675411229293,601.9248199448682,363.7478468409792,100.71975679753042,804.1200394842464,902.0966953812728,653.9335706298009,500.0686079513152,201.51411850145877,304.21626422138667,True,36,S40000-0036,S400,S4800,S40000-0036,75060,74957,G/dwarf,1.0
